speaker	language	word_number	word	spontaneous_response	uncued	cue_semantic_correct	cue_semantic_incorrect	cue_phonemic_correct	cue_phonemic_incorrect
sub_23	spanish	31	papalote, cometa, barrilete						dk
sub_23	spanish	32	arco iris	orco oidos					dk
sub_23	spanish	33	bruja		x				
sub_23	spanish	34	subibaja, balancín, columpio						dk
sub_23	spanish	35	linterna, lámpara portátil		x				
sub_23	spanish	36	nube	nueve	x				
sub_23	spanish	37	plancha		x				
sub_23	spanish	38	pluma		x				
sub_23	spanish	39	pavo real						dk
sub_23	spanish	40	puente						dk
sub_23	spanish	41	hueso		x				
sub_23	spanish	42	caracol					x	
sub_23	spanish	43	zíper, cierre, cremallera		x				
sub_23	spanish	44	candado	candal, seguro					dk
sub_23	spanish	45	ballena					x	
sub_23	spanish	46	enfermera		x				
sub_23	spanish	47	jaula	cajuela					dk
sub_23	spanish	48	flecha		x				
sub_23	spanish	49	rastrillo	escoba					dk
sub_23	spanish	50	serrucho, sierra						dk
sub_23	spanish	51	nido						dk
sub_23	spanish	52	enchufe		x				
sub_23	spanish	53	peluca		x				
sub_23	spanish	54	tornillo						dk
sub_23	spanish	55	rey		x				
sub_23	spanish	56	bufanda					x	
sub_23	spanish	57	pozo						dk
sub_23	spanish	58	recogedor		x				
sub_23	spanish	59	paracaídas						dk
sub_23	spanish	60	persiana	ventana			dk	x	
sub_23	spanish	61	bisagra						dk
sub_23	spanish	62	embudo						dk
sub_23	spanish	63	medidor, barómetro, calibrador, manOmetro						dk
sub_23	spanish	64	portilla						dk
sub_23	spanish	65	yunque						dk
sub_23	spanish	66	 molcajete, mortero						dk
sub_23	spanish	67	mano de mortero	masar					dk
sub_23	spanish	68	eje						dk
sub_24	english	1	hand		x				
sub_24	english	2	dog		x				
sub_24	english	3	tree		x				
sub_24	english	4	bed		x				
sub_24	english	5	door		x				
sub_24	english	6	sun		x				
sub_24	english	7	book		x				
sub_24	english	8	butterfly		x				
sub_24	english	9	scissors		x				
sub_24	english	10	key		x				
sub_24	english	11	chair		x				
sub_24	english	12	moon		x				
sub_24	english	13	airplane		x				
sub_24	english	14	apple		x				
sub_24	english	15	fish		x				
sub_24	english	16	grapes		x				
sub_24	english	17	horse		x				
sub_24	english	18	drum		x				
sub_24	english	19	glove		x				
sub_24	english	20	lightbulb		x				
sub_24	english	21	cake		x				
sub_24	english	22	watch		x				
sub_24	english	23	bear		x				
sub_24	english	24	fork		x				
sub_24	english	25	hat		x				
sub_24	english	26	leaf		x				
sub_24	english	27	tie		x				
sub_24	english	28	candle		x				
sub_24	english	29	basket		x				
sub_24	english	30	clown		x				
sub_24	english	31	kite		x				
sub_24	english	32	rainbow		x				
sub_24	english	33	witch		x				
sub_24	english	34	seesaw		x				
sub_24	english	35	flashlight		x				
sub_24	english	36	cloud		x				
sub_24	english	37	iron					x	
sub_24	english	38	feather		x				
sub_24	english	39	peacock		x				
sub_24	english	40	bridge		x				
sub_24	english	41	bone		x				
sub_24	english	42	snail		x				
sub_24	english	43	zipper		x				
sub_24	english	44	lock		x				
sub_24	english	45	whale		x				
sub_24	english	46	nurse		x				
sub_24	english	47	cage		x				
sub_24	english	48	arrow		x				
sub_24	english	49	rake		x				
sub_24	english	50	saw		x				
sub_24	english	51	nest		x				
sub_24	english	52	plug		x				
sub_24	english	53	wig		x				
sub_24	english	54	screw		x				
sub_24	english	55	king		x				
sub_24	english	56	scarf		x				
sub_24	english	57	well		x				
sub_24	english	58	dustpan		x				
sub_24	english	59	parachute		x				
sub_24	english	60	blind	window covers,shade					dk
sub_24	english	61	hinge		x				
sub_24	english	62	funnel		x				
sub_24	english	63	gauge, barometer, manometer		x				
sub_24	english	64	porthole						dk
sub_24	english	65	anvil		x				
sub_24	english	66	mortar		x				
sub_24	english	67	pestle		x				
sub_24	english	68	axle		x				
sub_24	spanish	1	mano		x				
sub_24	spanish	2	perro		x				
sub_24	spanish	3	árbol		x				
sub_24	spanish	4	cama		x				
sub_24	spanish	5	puerta		x				
sub_24	spanish	6	sol		x				
sub_24	spanish	7	libro		x				
sub_24	spanish	8	mariposa		x				
sub_24	spanish	9	tijeras		x				
sub_24	spanish	10	llave		x				
sub_24	spanish	11	silla	asiento	a				
sub_24	spanish	12	luna		x				
sub_24	spanish	13	avión	aeropuerto				x	
sub_24	spanish	14	manzana		x				
sub_24	spanish	15	pescado, pez		x				
sub_24	spanish	16	uvas		x				
sub_24	spanish	17	caballo		x				
sub_24	spanish	18	tambor	timbre				x	
sub_24	spanish	19	guante		x				
sub_24	spanish	20	foco, bombilla	luz					dk
sub_24	spanish	21	pastel, tarta		x				
sub_24	spanish	22	reloj		x				
sub_24	spanish	23	oso					x	
sub_24	spanish	24	tenedor					x	
sub_24	spanish	25	sombrero		x				
sub_24	spanish	26	hoja					x	
sub_24	spanish	27	corbata						dk
sub_24	spanish	28	vela	candela					dk
sub_24	spanish	29	canasta, cesta						dk
sub_24	spanish	30	payaso						dk
sub_24	spanish	31	papalote, cometa, barrilete						dk
sub_24	spanish	32	arco iris						dk
sub_24	spanish	33	bruja		x				
sub_24	spanish	34	subibaja, balancín, columpio						dk
sub_24	spanish	35	linterna, lámpara portátil	luz					dk
sub_24	spanish	36	nube	cielo, nuva, nuvi					dk
sub_24	spanish	37	plancha	plasta	x				
sub_24	spanish	38	pluma					x	
sub_24	spanish	39	pavo real	pajaro					dk
sub_24	spanish	40	puente	fuente				x	
sub_24	spanish	41	hueso						dk
sub_24	spanish	42	caracol						dk
sub_24	spanish	43	zíper, cierre, cremallera		x				
sub_24	spanish	44	candado						dk
sub_24	spanish	45	ballena						dk
sub_24	spanish	46	enfermera						dk
sub_24	spanish	47	jaula						dk
sub_24	spanish	48	flecha						dk
sub_24	spanish	49	rastrillo						dk
sub_24	spanish	50	serrucho, sierra						dk
sub_24	spanish	51	nido	huevos					dk
sub_24	spanish	52	enchufe						dk
sub_24	spanish	53	peluca	pelo					dk
sub_24	spanish	54	tornillo						dk
sub_24	spanish	55	rey		x				
sub_24	spanish	56	bufanda						dk
sub_24	spanish	57	pozo						dk
sub_24	spanish	58	recogedor						dk
sub_24	spanish	59	paracaídas						dk
sub_24	spanish	60	persiana	ventana					dk
sub_24	spanish	61	bisagra						dk
sub_24	spanish	62	embudo						dk
sub_24	spanish	63	medidor, barómetro, calibrador, manOmetro				dk		dk
sub_24	spanish	64	portilla	ventana					dk
sub_24	spanish	65	yunque						dk
sub_24	spanish	66	 molcajete, mortero	plato, muelo, molar					dk
sub_24	spanish	67	mano de mortero	palo					dk
sub_24	spanish	68	eje	llantes					dk
sub_25	english	1	hand		x				
sub_25	english	2	dog		x				
sub_25	english	3	tree		x				
sub_25	english	4	bed		x				
sub_25	english	5	door		x				
sub_25	english	6	sun		x				
sub_25	english	7	book		x				
sub_25	english	8	butterfly		x				
sub_25	english	9	scissors		x				
sub_25	english	10	key		x				
sub_25	english	11	chair		x				
sub_25	english	12	moon		x				
sub_25	english	13	airplane		x				
sub_25	english	14	apple		x				
sub_25	english	15	fish		x				
sub_25	english	16	grapes		x				
sub_25	english	17	horse		x				
sub_25	english	18	drum		x				
sub_25	english	19	glove		x				
sub_25	english	20	lightbulb		x				
sub_25	english	21	cake		x				
sub_25	english	22	watch		x				
sub_25	english	23	bear		x				
sub_25	english	24	fork		x				
sub_25	english	25	hat		x				
sub_25	english	26	leaf		x				
sub_25	english	27	tie		x				
sub_25	english	28	candle		x				
sub_25	english	29	basket		x				
sub_25	english	30	clown		x				
sub_25	english	31	kite		x				
sub_25	english	32	rainbow		x				
sub_25	english	33	witch		x				
sub_25	english	34	seesaw		x				
sub_25	english	35	flashlight		x				
sub_25	english	36	cloud		x				
sub_25	english	37	iron		x				
sub_25	english	38	feather		x				
sub_25	english	39	peacock		x				
sub_25	english	40	bridge		x				
sub_25	english	41	bone		x				
sub_25	english	42	snail		x				
sub_25	english	43	zipper		x				
sub_25	english	44	lock		x				
sub_25	english	45	whale		x				
sub_25	english	46	nurse		x				
sub_25	english	47	cage		x				
sub_25	english	48	arrow		x				
sub_25	english	49	rake		x				
sub_25	english	50	saw		x				
sub_25	english	51	nest		x				
sub_25	english	52	plug		x				
sub_25	english	53	wig		x				
sub_25	english	54	screw	nail	x				
sub_25	english	55	king		x				
sub_25	english	56	scarf		x				
sub_25	english	57	well		x				
sub_25	english	58	dustpan	scooper					x
sub_25	english	59	parachute		x				
sub_25	english	60	blind		x				
sub_25	english	61	hinge		x				
sub_25	english	62	funnel		x				
sub_25	english	63	gauge, barometer, manometer	barometer				x	
sub_25	english	64	porthole	DK					x
sub_25	english	65	anvil	anchor, smithing anchor					x
sub_25	english	66	mortar	pot					x
sub_25	english	67	pestle	DK					x
sub_25	english	68	axle	axis					x
sub_25	spanish	1	mano		x				
sub_25	spanish	2	perro		x				
sub_25	spanish	3	árbol		x				
sub_25	spanish	4	cama		x				
sub_25	spanish	5	puerta		x				
sub_25	spanish	6	sol		x				
sub_25	spanish	7	libro		x				
sub_25	spanish	8	mariposa		x				
sub_25	spanish	9	tijeras		x				
sub_25	spanish	10	llave		x				
sub_25	spanish	11	silla		x				
sub_25	spanish	12	luna		x				
sub_25	spanish	13	avión		x				
sub_25	spanish	14	manzana		x				
sub_25	spanish	15	pescado, pez	pescado	x				
sub_25	spanish	16	uvas		x				
sub_25	spanish	17	caballo		x				
sub_25	spanish	18	tambor					x	
sub_25	spanish	19	guante		x				
sub_25	spanish	20	foco, bombilla	foco	x				
sub_25	spanish	21	pastel, tarta	pastel	x				
sub_25	spanish	22	reloj		x				
sub_25	spanish	23	oso		x				
sub_25	spanish	24	tenedor		x				
sub_25	spanish	25	sombrero	cachucha	x				
sub_25	spanish	26	hoja	hierba	x				
sub_25	spanish	27	corbata		x				
sub_25	spanish	28	vela	DK					x
sub_25	spanish	29	canasta, cesta	DK					x
sub_25	spanish	30	payaso		x				
sub_25	spanish	31	papalote, cometa, barrilete	DK					x
sub_25	spanish	32	arco iris	DK					x
sub_25	spanish	33	bruja	DK					x
sub_25	spanish	34	subibaja, balancín, columpio	subirbajar				x	
sub_25	spanish	35	linterna, lámpara portátil	DK					x
sub_25	spanish	36	nube		x				
sub_25	spanish	37	plancha	DK					x
sub_25	spanish	38	pluma	DK					x
sub_25	spanish	39	pavo real	DK					x
sub_25	spanish	40	puente	puerto	x				
sub_25	spanish	41	hueso		x				
sub_25	spanish	42	caracol	DK					x
sub_25	spanish	43	zíper, cierre, cremallera		x				
sub_25	spanish	44	candado		x				
sub_25	spanish	45	ballena	DK					x
sub_25	spanish	46	enfermera		x				
sub_25	spanish	47	jaula	cajera de pajaros					x
sub_25	spanish	48	flecha		x				
sub_25	spanish	49	rastrillo	rak					x
sub_25	spanish	50	serrucho, sierra	DK					x
sub_25	spanish	51	nido	DK					x
sub_25	spanish	52	enchufe		x				
sub_25	spanish	53	peluca					x	
sub_25	spanish	54	tornillo					x	
sub_25	spanish	55	rey		x				
sub_25	spanish	56	bufanda					x	
sub_25	spanish	57	pozo	DK					x
sub_25	spanish	58	recogedor		x				
sub_25	spanish	59	paracaídas	para-, DK					x
sub_25	spanish	60	persiana	cortinas					x
sub_25	spanish	61	bisagra	DK					x
sub_25	spanish	62	embudo	DK					x
sub_25	spanish	63	medidor, barómetro, calibrador, manOmetro	barometro	x				
sub_25	spanish	64	portilla	DK					x
sub_25	spanish	65	yunque	DK					x
sub_25	spanish	66	 molcajete, mortero	DK					x
sub_25	spanish	67	mano de mortero	DK					x
sub_25	spanish	68	eje	DK					x
sub_26	english	1	hand		x				
sub_26	english	2	dog		x				
sub_26	english	3	tree		x				
sub_26	english	4	bed		x				
sub_26	english	5	door		x				
sub_26	english	6	sun		x				
sub_26	english	7	book		x				
sub_26	english	8	butterfly		x				
sub_26	english	9	scissors		x				
sub_26	english	10	key		x				
sub_26	english	11	chair		x				
sub_26	english	12	moon		x				
sub_26	english	13	airplane	plane	x				
sub_26	english	14	apple		x				
sub_26	english	15	fish		x				
sub_26	english	16	grapes		x				
sub_26	english	17	horse		x				
sub_26	english	18	drum		x				
sub_26	english	19	glove		x				
sub_26	english	20	lightbulb		x				
sub_26	english	21	cake		x				
sub_26	english	22	watch		x				
sub_26	english	23	bear		x				
sub_26	english	24	fork		x				
sub_26	english	25	hat		x				
sub_26	english	26	leaf		x				
sub_26	english	27	tie		x				
sub_26	english	28	candle		x				
sub_26	english	29	basket		x				
sub_26	english	30	clown		x				
sub_26	english	31	kite		x				
sub_26	english	32	rainbow		x				
sub_26	english	33	witch		x				
sub_26	english	34	seesaw		x				
sub_26	english	35	flashlight		x				
sub_26	english	36	cloud		x				
sub_26	english	37	iron		x				
sub_26	english	38	feather		x				
sub_26	english	39	peacock		x				
sub_26	english	40	bridge		x				
sub_26	english	41	bone		x				
sub_26	english	42	snail		x				
sub_26	english	43	zipper		x				
sub_26	english	44	lock		x				
sub_26	english	45	whale		x				
sub_26	english	46	nurse		x				
sub_26	english	47	cage		x				
sub_26	english	48	arrow		x				
sub_26	english	49	rake	broom	x				
sub_26	english	50	saw		x				
sub_26	english	51	nest		x				
sub_26	english	52	plug		x				
sub_26	english	53	wig		x				
sub_26	english	54	screw		x				
sub_26	english	55	king		x				
sub_26	english	56	scarf		x				
sub_26	english	57	well		x				
sub_26	english	58	dustpan	dustbin, pan	x				
sub_26	english	59	parachute		x				
sub_26	english	60	blind	shutters				x	
sub_26	english	61	hinge		x				
sub_26	english	62	funnel		x				
sub_26	english	63	gauge, barometer, manometer	gage, barometer				x	
sub_26	english	64	porthole	DK					x
sub_26	english	65	anvil		x				
sub_26	english	66	mortar	DK					x
sub_26	english	67	pestle	grinder					x
sub_26	english	68	axle					x	
sub_26	spanish	1	mano		x				
sub_26	spanish	2	perro		x				
sub_26	spanish	3	árbol		x				
sub_26	spanish	4	cama		x				
sub_26	spanish	5	puerta		x				
sub_26	spanish	6	sol		x				
sub_26	spanish	7	libro		x				
sub_26	spanish	8	mariposa		x				
sub_26	spanish	9	tijeras		x				
sub_26	spanish	10	llave		x				
sub_26	spanish	11	silla		x				
sub_26	spanish	12	luna		x				
sub_26	spanish	13	avión		x				
sub_26	spanish	14	manzana		x				
sub_26	spanish	15	pescado, pez	pescado	x				
sub_26	spanish	16	uvas		x				
sub_26	spanish	17	caballo		x				
sub_26	spanish	18	tambor		x				
sub_26	spanish	19	guante		x				
sub_26	spanish	20	foco, bombilla	foco	x				
sub_26	spanish	21	pastel, tarta	pastel	x				
sub_26	spanish	22	reloj		x				
sub_26	spanish	23	oso		x				
sub_26	spanish	24	tenedor		x				
sub_26	spanish	25	sombrero	gorro	x				
sub_26	spanish	26	hoja		x				
sub_26	spanish	27	corbata		x				
sub_26	spanish	28	vela		x				
sub_26	spanish	29	canasta, cesta	canasta				x	
sub_26	spanish	30	payaso		x				
sub_26	spanish	31	papalote, cometa, barrilete	papalote	x				
sub_26	spanish	32	arco iris		x				
sub_26	spanish	33	bruja		x				
sub_26	spanish	34	subibaja, balancín, columpio	tirotero (slang term, unsure if correct)				x	
sub_26	spanish	35	linterna, lámpara portátil	linterna	x				
sub_26	spanish	36	nube		x				
sub_26	spanish	37	plancha		x				
sub_26	spanish	38	pluma		x				
sub_26	spanish	39	pavo real		x				
sub_26	spanish	40	puente		x				
sub_26	spanish	41	hueso		x				
sub_26	spanish	42	caracol		x				
sub_26	spanish	43	zíper, cierre, cremallera	ziper	x				
sub_26	spanish	44	candado		x				
sub_26	spanish	45	ballena		x				
sub_26	spanish	46	enfermera		x				
sub_26	spanish	47	jaula		x				
sub_26	spanish	48	flecha		x				
sub_26	spanish	49	rastrillo	DK					x
sub_26	spanish	50	serrucho, sierra	serrucho	x				
sub_26	spanish	51	nido		x				
sub_26	spanish	52	enchufe	coneccion	x				
sub_26	spanish	53	peluca		x				
sub_26	spanish	54	tornillo		x				
sub_26	spanish	55	rey		x				
sub_26	spanish	56	bufanda		x				
sub_26	spanish	57	pozo		x				
sub_26	spanish	58	recogedor		x				
sub_26	spanish	59	paracaídas		x				
sub_26	spanish	60	persiana		x				
sub_26	spanish	61	bisagra	DK					x
sub_26	spanish	62	embudo	cono, embotellador					
sub_26	spanish	63	medidor, barómetro, calibrador, manOmetro	barometro	x				
sub_26	spanish	64	portilla	ventana					x
sub_26	spanish	65	yunque	DK					x
sub_26	spanish	66	 molcajete, mortero	olla					x
sub_26	spanish	67	mano de mortero	moledor					x
sub_26	spanish	68	eje	DK					x
sub_28	english	1	hand		x				
sub_28	english	2	dog		x				
sub_28	english	3	tree		x				
sub_28	english	4	bed		x				
sub_28	english	5	door		x				
sub_28	english	6	sun		x				
sub_28	english	7	book		x				
sub_28	english	8	butterfly		x				
sub_28	english	9	scissors		x				
sub_28	english	10	key		x				
sub_28	english	11	chair		x				
sub_28	english	12	moon		x				
sub_28	english	13	airplane		x				
sub_28	english	14	apple		x				
sub_28	english	15	fish		x				
sub_28	english	16	grapes		x				
sub_28	english	17	horse		x				
sub_28	english	18	drum		x				
sub_28	english	19	glove		x				
sub_28	english	20	lightbulb		x				
sub_28	english	21	cake		x				
sub_28	english	22	watch		x				
sub_28	english	23	bear		x				
sub_28	english	24	fork		x				
sub_28	english	25	hat		x				
sub_28	english	26	leaf		x				
sub_28	english	27	tie		x				
sub_28	english	28	candle		x				
sub_28	english	29	basket		x				
sub_28	english	30	clown		x				
sub_28	english	31	kite		x				
sub_28	english	32	rainbow		x				
sub_28	english	33	witch		x				
sub_28	english	34	seesaw		x				
sub_28	english	35	flashlight		x				
sub_28	english	36	cloud		x				
sub_28	english	37	iron		x				
sub_28	english	38	feather		x				
sub_28	english	39	peacock		x				
sub_28	english	40	bridge		x				
sub_28	english	41	bone		x				
sub_28	english	42	snail		x				
sub_28	english	43	zipper		x				
sub_28	english	44	lock		x				
sub_28	english	45	whale		x				
sub_28	english	46	nurse		x				
sub_28	english	47	cage		x				
sub_28	english	48	arrow		x				
sub_28	english	49	rake		x				
sub_28	english	50	saw		x				
sub_28	english	51	nest		x				
sub_28	english	52	plug		x				
sub_28	english	53	wig		x				
sub_28	english	54	screw		x				
sub_28	english	55	king		x				
sub_28	english	56	scarf		x				
sub_28	english	57	well		x				
sub_28	english	58	dustpan	dustpicker	x				
sub_28	english	59	parachute		x				
sub_28	english	60	blind		x				
sub_28	english	61	hinge		x				
sub_28	english	62	funnel		x				
sub_28	english	63	gauge, barometer, manometer	barometer				x	
sub_28	english	64	porthole	DK					x
sub_28	english	65	anvil	DK					x
sub_28	english	66	mortar	DK					x
sub_28	english	67	pestle	DK					x
sub_28	english	68	axle	DK					x
sub_28	spanish	1	mano		x				
sub_28	spanish	2	perro		x				
sub_28	spanish	3	árbol		x				
sub_28	spanish	4	cama		x				
sub_28	spanish	5	puerta		x				
sub_28	spanish	6	sol		x				
sub_28	spanish	7	libro		x				
sub_28	spanish	8	mariposa		x				
sub_28	spanish	9	tijeras		x				
sub_28	spanish	10	llave		x				
sub_28	spanish	11	silla		x				
sub_28	spanish	12	luna		x				
sub_28	spanish	13	avión		x				
sub_28	spanish	14	manzana		x				
sub_28	spanish	15	pescado, pez	pescado	x				
sub_28	spanish	16	uvas		x				
sub_28	spanish	17	caballo		x				
sub_28	spanish	18	tambor		x				
sub_28	spanish	19	guante					x	
sub_28	spanish	20	foco, bombilla	foco	x				
sub_28	spanish	21	pastel, tarta	pastel	x				
sub_28	spanish	22	reloj		x				
sub_28	spanish	23	oso		x				
sub_28	spanish	24	tenedor		x				
sub_28	spanish	25	sombrero		x				
sub_28	spanish	26	hoja						x
sub_28	spanish	27	corbata		x				
sub_28	spanish	28	vela		x				
sub_28	spanish	29	canasta, cesta	canasta	x				
sub_28	spanish	30	payaso		x				
sub_28	spanish	31	papalote, cometa, barrilete	DK					x
sub_28	spanish	32	arco iris		x				
sub_28	spanish	33	bruja		x				
sub_28	spanish	34	subibaja, balancín, columpio	subibaja				x	
sub_28	spanish	35	linterna, lámpara portátil	DK					x
sub_28	spanish	36	nube	nuble					x
sub_28	spanish	37	plancha		x				
sub_28	spanish	38	pluma		x				
sub_28	spanish	39	pavo real	pajaro					x
sub_28	spanish	40	puente		x				
sub_28	spanish	41	hueso		x				
sub_28	spanish	42	caracol		x				
sub_28	spanish	43	zíper, cierre, cremallera	ziper				x	
sub_28	spanish	44	candado	clave					x
sub_28	spanish	45	ballena		x				
sub_28	spanish	46	enfermera		x				
sub_28	spanish	47	jaula					x	
sub_28	spanish	48	flecha	DK					x
sub_28	spanish	49	rastrillo	DK					x
sub_28	spanish	50	serrucho, sierra	DK					x
sub_28	spanish	51	nido	DK					x
sub_28	spanish	52	enchufe					x	
sub_28	spanish	53	peluca					x	
sub_28	spanish	54	tornillo		x				
sub_28	spanish	55	rey	el rey	x				
sub_28	spanish	56	bufanda		x				
sub_28	spanish	57	pozo	DK					x
sub_28	spanish	58	recogedor		x				
sub_28	spanish	59	paracaídas		x				
sub_28	spanish	60	persiana	DK					x
sub_28	spanish	61	bisagra	DK			x		x
sub_28	spanish	62	embudo	DK					x
sub_28	spanish	63	medidor, barómetro, calibrador, manOmetro	DK					x
sub_28	spanish	64	portilla	DK					x
sub_28	spanish	65	yunque	DK					x
sub_28	spanish	66	 molcajete, mortero	DK					x
sub_28	spanish	67	mano de mortero	DK					x
sub_28	spanish	68	eje	DK					x
sub_29	english	1	hand		x				
sub_29	english	2	dog		x				
sub_29	english	3	tree		x				
sub_29	english	4	bed		x				
sub_29	english	5	door		x				
sub_29	english	6	sun		x				
sub_29	english	7	book		x				
sub_29	english	8	butterfly		x				
sub_29	english	9	scissors		x				
sub_29	english	10	key		x				
sub_29	english	11	chair		x				
sub_29	english	12	moon		x				
sub_29	english	13	airplane	plane	a				
sub_29	english	14	apple		x				
sub_29	english	15	fish		x				
sub_29	english	16	grapes		x				
sub_29	english	17	horse		x				
sub_29	english	18	drum		x				
sub_29	english	19	glove		x				
sub_29	english	20	lightbulb		x				
sub_29	english	21	cake		x				
sub_29	english	22	watch		x				
sub_29	english	23	bear		x				
sub_29	english	24	fork		x				
sub_29	english	25	hat		x				
sub_29	english	26	leaf		x				
sub_29	english	27	tie		x				
sub_29	english	28	candle		x				
sub_29	english	29	basket		x				
sub_29	english	30	clown		x				
sub_29	english	31	kite		x				
sub_29	english	32	rainbow		x				
sub_29	english	33	witch		x				
sub_29	english	34	seesaw		x				
sub_29	english	35	flashlight		x				
sub_29	english	36	cloud		x				
sub_29	english	37	iron		x				
sub_29	english	38	feather		x				
sub_29	english	39	peacock		x				
sub_29	english	40	bridge		x				
sub_29	english	41	bone		x				
sub_29	english	42	snail		x				
sub_29	english	43	zipper		x				
sub_29	english	44	lock		x				
sub_29	english	45	whale		x				
sub_29	english	46	nurse		x				
sub_29	english	47	cage		x				
sub_29	english	48	arrow		x				
sub_29	english	49	rake		x				
sub_29	english	50	saw		x				
sub_29	english	51	nest	eggs	a				
sub_29	english	52	plug		x				
sub_29	english	53	wig		x				
sub_29	english	54	screw		x				
sub_29	english	55	king		x				
sub_29	english	56	scarf		x				
sub_29	english	57	well		x				
sub_29	english	58	dustpan		x				
sub_29	english	59	parachute		x				
sub_29	english	60	blind		x				
sub_29	english	61	hinge		x				
sub_29	english	62	funnel		x				
sub_29	english	63	gauge, barometer, manometer	meter					x
sub_29	english	64	porthole	submarine, pothole, peephole					x
sub_29	english	65	anvil	welder					x
sub_29	english	66	mortar		x				
sub_29	english	67	pestle		x				
sub_29	english	68	axle		x				
sub_29	spanish	1	mano		x				
sub_29	spanish	2	perro		x				
sub_29	spanish	3	árbol		x				
sub_29	spanish	4	cama		x				
sub_29	spanish	5	puerta		x				
sub_29	spanish	6	sol		x				
sub_29	spanish	7	libro		x				
sub_29	spanish	8	mariposa		x				
sub_29	spanish	9	tijeras		x				
sub_29	spanish	10	llave		x				
sub_29	spanish	11	silla		x				
sub_29	spanish	12	luna		x				
sub_29	spanish	13	avión		x				
sub_29	spanish	14	manzana		x				
sub_29	spanish	15	pescado, pez		x				
sub_29	spanish	16	uvas		x				
sub_29	spanish	17	caballo		x				
sub_29	spanish	18	tambor		x				
sub_29	spanish	19	guante		x				
sub_29	spanish	20	foco, bombilla		x				
sub_29	spanish	21	pastel, tarta		x				
sub_29	spanish	22	reloj		x				
sub_29	spanish	23	oso		x				
sub_29	spanish	24	tenedor		x				
sub_29	spanish	25	sombrero		x				
sub_29	spanish	26	hoja		x				
sub_29	spanish	27	corbata		x				
sub_29	spanish	28	vela		x				
sub_29	spanish	29	canasta, cesta		x				
sub_29	spanish	30	payaso		x				
sub_29	spanish	31	papalote, cometa, barrilete		x				
sub_29	spanish	32	arco iris		x				
sub_29	spanish	33	bruja		x				
sub_29	spanish	34	subibaja, balancín, columpio		x				
sub_29	spanish	35	linterna, lámpara portátil		x				
sub_29	spanish	36	nube		x				
sub_29	spanish	37	plancha		x				
sub_29	spanish	38	pluma		x				
sub_29	spanish	39	pavo real		x				
sub_29	spanish	40	puente		x				
sub_29	spanish	41	hueso		x				
sub_29	spanish	42	caracol	baboso	x				
sub_29	spanish	43	zíper, cierre, cremallera		x				
sub_29	spanish	44	candado		x				
sub_29	spanish	45	ballena		x				
sub_29	spanish	46	enfermera		x				
sub_29	spanish	47	jaula		x				
sub_29	spanish	48	flecha		x				
sub_29	spanish	49	rastrillo	la raña, recogdor					
sub_29	spanish	50	serrucho, sierra		x				
sub_29	spanish	51	nido		x				
sub_29	spanish	52	enchufe		x				
sub_29	spanish	53	peluca		x				
sub_29	spanish	54	tornillo		x				
sub_29	spanish	55	rey		x				
sub_29	spanish	56	bufanda		x				
sub_29	spanish	57	pozo		x				
sub_29	spanish	58	recogedor		x				
sub_29	spanish	59	paracaídas		x				
sub_29	spanish	60	persiana		x				
sub_29	spanish	61	bisagra		x				
sub_29	spanish	62	embudo		x				
sub_29	spanish	63	medidor, barómetro, calibrador, manOmetro	la marilla	x				
sub_29	spanish	64	portilla	ventanilla					a
sub_29	spanish	65	yunque	encenador					x
sub_29	spanish	66	 molcajete, mortero		x				
sub_29	spanish	67	mano de mortero						x
sub_29	spanish	68	eje		x				
sub_32	english	1	hand		x				
sub_32	english	2	dog		x				
sub_32	english	3	tree		x				
sub_32	english	4	bed		x				
sub_32	english	5	door		x				
sub_32	english	6	sun		x				
sub_32	english	7	book		x				
sub_32	english	8	butterfly		x				
sub_32	english	9	scissors		x				
sub_32	english	10	key		x				
sub_32	english	11	chair		x				
sub_32	english	12	moon		x				
sub_32	english	13	airplane		x				
sub_32	english	14	apple		x				
sub_32	english	15	fish		x				
sub_32	english	16	grapes		x				
sub_32	english	17	horse		x				
sub_32	english	18	drum		x				
sub_32	english	19	glove		x				
sub_32	english	20	lightbulb		x				
sub_32	english	21	cake		x				
sub_32	english	22	watch		x				
sub_32	english	23	bear		x				
sub_32	english	24	fork		x				
sub_32	english	25	hat		x				
sub_32	english	26	leaf		x				
sub_32	english	27	tie		x				
sub_32	english	28	candle		x				
sub_32	english	29	basket		x				
sub_32	english	30	clown		x				
sub_32	english	31	kite		x				
sub_32	english	32	rainbow		x				
sub_32	english	33	witch		x				
sub_32	english	34	seesaw		x				
sub_32	english	35	flashlight		x				
sub_32	english	36	cloud		x				
sub_32	english	37	iron		x				
sub_32	english	38	feather		x				
sub_32	english	39	peacock	DK					x
sub_32	english	40	bridge		x				
sub_32	english	41	bone		x				
sub_32	english	42	snail		x				
sub_32	english	43	zipper		x				
sub_32	english	44	lock		x				
sub_32	english	45	whale		x				
sub_32	english	46	nurse		x				
sub_32	english	47	cage		x				
sub_32	english	48	arrow		x				
sub_32	english	49	rake	rak, ra			x		x
sub_32	english	50	saw	slicer, seesaw, macheti					x
sub_32	english	51	nest		x				
sub_32	english	52	plug		x				
sub_32	english	53	wig		x				
sub_32	english	54	screw	nail		x		x	
sub_32	english	55	king		x				
sub_32	english	56	scarf		x				
